student_id,date,week,subject,score_percent,attendance,homework_completed
S035,2025-12-01,13,Biology,59,1,1
S036,2025-12-01,13,English,89,1,1
S036,2025-12-01,13,Mathematics,85,1,1
S036,2025-12-01,13,Biology,82,1,1
S037,2025-12-01,13,English,80,1,1
S037,2025-12-01,13,Mathematics,82,1,0
S037,2025-12-01,13,Biology,95,1,1
S038,2025-12-01,13,English,44,1,1
S038,2025-12-01,13,Mathematics,63,1,0
S038,2025-12-01,13,Biology,43,1,1
S039,2025-12-01,13,English,87,1,1
S039,2025-12-01,13,Mathematics,75,1,0
S039,2025-12-01,13,Biology,89,1,1
S040,2025-12-01,13,English,47,1,1
S040,2025-12-01,13,Mathematics,56,1,1
S040,2025-12-01,13,Biology,39,1,1
S041,2025-12-01,13,English,98,1,1
S041,2025-12-01,13,Mathematics,82,1,1
S041,2025-12-01,13,Biology,79,1,1
S042,2025-12-01,13,English,52,1,1
S042,2025-12-01,13,Mathematics,45,1,1
S042,2025-12-01,13,Biology,59,1,1
S043,2025-12-01,13,English,70,1,1
S043,2025-12-01,13,Mathematics,70,1,1
S043,2025-12-01,13,Biology,59,1,1
S044,2025-12-01,13,English,67,1,1
S044,2025-12-01,13,Mathematics,83,1,1
S044,2025-12-01,13,Biology,90,1,1
S045,2025-12-01,13,English,61,1,0
S045,2025-12-01,13,Mathematics,60,1,1
S045,2025-12-01,13,Biology,72,1,0
S046,2025-12-01,13,English,62,1,0
S046,2025-12-01,13,Mathematics,81,1,1
S046,2025-12-01,13,Biology,74,1,1
S047,2025-12-01,13,English,84,1,1
S047,2025-12-01,13,Mathematics,68,1,1
S047,2025-12-01,13,Biology,94,1,1
S048,2025-12-01,13,English,85,1,1
S048,2025-12-01,13,Mathematics,91,1,1
S048,2025-12-01,13,Biology,92,1,0
S049,2025-12-01,13,English,78,1,1
S049,2025-12-01,13,Mathematics,67,1,0
S049,2025-12-01,13,Biology,65,1,1
S050,2025-12-01,13,English,61,1,1
S050,2025-12-01,13,Mathematics,62,1,1
S050,2025-12-01,13,Biology,62,1,0
S001,2025-12-08,14,English,58,1,1
S001,2025-12-08,14,Mathematics,65,1,1
S001,2025-12-08,14,Biology,87,1,1
S002,2025-12-08,14,English,56,1,1
S002,2025-12-08,14,Mathematics,49,1,0
S002,2025-12-08,14,Biology,49,1,0
S003,2025-12-08,14,English,80,1,1
S003,2025-12-08,14,Mathematics,76,1,1
S003,2025-12-08,14,Biology,67,1,1
S004,2025-12-08,14,English,87,1,1
S004,2025-12-08,14,Mathematics,98,1,1
S004,2025-12-08,14,Biology,79,1,1
S005,2025-12-08,14,English,70,1,1
S005,2025-12-08,14,Mathematics,37,1,1
S005,2025-12-08,14,Biology,49,1,1
S006,2025-12-08,14,English,61,1,1
S006,2025-12-08,14,Mathematics,76,1,1
S006,2025-12-08,14,Biology,78,1,1
S007,2025-12-08,14,English,71,1,1
S007,2025-12-08,14,Mathematics,81,1,1
S007,2025-12-08,14,Biology,64,1,1
S008,2025-12-08,14,English,86,1,1
S008,2025-12-08,14,Mathematics,75,1,1
S008,2025-12-08,14,Biology,68,1,1
S009,2025-12-08,14,English,88,1,1
S009,2025-12-08,14,Mathematics,67,1,1
S009,2025-12-08,14,Biology,70,1,1
S010,2025-12-08,14,English,54,1,1
S010,2025-12-08,14,Mathematics,39,1,1
S010,2025-12-08,14,Biology,64,1,1
S011,2025-12-08,14,English,41,1,1
S011,2025-12-08,14,Mathematics,37,1,1
S011,2025-12-08,14,Biology,51,1,1
S012,2025-12-08,14,English,78,1,1
S012,2025-12-08,14,Mathematics,66,1,0
S012,2025-12-08,14,Biology,65,1,1
S013,2025-12-08,14,English,81,1,1
S013,2025-12-08,14,Mathematics,94,1,1
S013,2025-12-08,14,Biology,77,1,1
S014,2025-12-08,14,English,35,1,1
S014,2025-12-08,14,Mathematics,39,1,1
S014,2025-12-08,14,Biology,44,1,1
S015,2025-12-08,14,English,54,1,1
S015,2025-12-08,14,Mathematics,57,1,1
S015,2025-12-08,14,Biology,71,1,1
S016,2025-12-08,14,English,62,1,0
S016,2025-12-08,14,Mathematics,67,1,1
S016,2025-12-08,14,Biology,61,1,1
S017,2025-12-08,14,English,71,1,1
S017,2025-12-08,14,Mathematics,73,1,0
S017,2025-12-08,14,Biology,77,1,1
S018,2025-12-08,14,English,49,1,0
S018,2025-12-08,14,Mathematics,67,1,0
S018,2025-12-08,14,Biology,72,1,1
S019,2025-12-08,14,English,58,1,1
S019,2025-12-08,14,Mathematics,63,1,0
S019,2025-12-08,14,Biology,83,1,1
S020,2025-12-08,14,English,72,1,1
S020,2025-12-08,14,Mathematics,66,1,1
S020,2025-12-08,14,Biology,73,1,1
S021,2025-12-08,14,English,98,1,1
S021,2025-12-08,14,Mathematics,98,1,1
S021,2025-12-08,14,Biology,97,1,1
S022,2025-12-08,14,English,83,1,1
S022,2025-12-08,14,Mathematics,64,1,1
S022,2025-12-08,14,Biology,70,1,1
S023,2025-12-08,14,English,56,1,1
S023,2025-12-08,14,Mathematics,49,1,1
S023,2025-12-08,14,Biology,57,1,1
S024,2025-12-08,14,English,82,1,0
S024,2025-12-08,14,Mathematics,75,1,1
S024,2025-12-08,14,Biology,76,1,1
S025,2025-12-08,14,English,65,1,1
S025,2025-12-08,14,Mathematics,77,1,0
S025,2025-12-08,14,Biology,94,1,1
S026,2025-12-08,14,English,88,1,1
S026,2025-12-08,14,Mathematics,74,1,1
S026,2025-12-08,14,Biology,65,1,0
S027,2025-12-08,14,English,86,1,0
S027,2025-12-08,14,Mathematics,86,1,1
S027,2025-12-08,14,Biology,87,1,1
S028,2025-12-08,14,English,70,1,1
S028,2025-12-08,14,Mathematics,77,1,1
S028,2025-12-08,14,Biology,56,1,1
S029,2025-12-08,14,English,61,1,1
S029,2025-12-08,14,Mathematics,80,1,1
S029,2025-12-08,14,Biology,82,1,0
S030,2025-12-08,14,English,63,1,0
S030,2025-12-08,14,Mathematics,46,1,1
S030,2025-12-08,14,Biology,72,1,1
S031,2025-12-08,14,English,58,1,1
S031,2025-12-08,14,Mathematics,61,1,1
S031,2025-12-08,14,Biology,59,1,1
S032,2025-12-08,14,English,54,1,1
S032,2025-12-08,14,Mathematics,51,1,1
S032,2025-12-08,14,Biology,70,1,1
S033,2025-12-08,14,English,91,1,1
S033,2025-12-08,14,Mathematics,77,1,1
S033,2025-12-08,14,Biology,56,1,0
S034,2025-12-08,14,English,47,1,1
S034,2025-12-08,14,Mathematics,80,1,1
S034,2025-12-08,14,Biology,69,1,1
S035,2025-12-08,14,English,65,1,1
S035,2025-12-08,14,Mathematics,64,1,1
S035,2025-12-08,14,Biology,59,1,1
S036,2025-12-08,14,English,88,1,1
S036,2025-12-08,14,Mathematics,70,1,1
S036,2025-12-08,14,Biology,77,1,1
S037,2025-12-08,14,English,83,1,1
S037,2025-12-08,14,Mathematics,91,1,1
S037,2025-12-08,14,Biology,90,1,1
S038,2025-12-08,14,English,47,1,1
S038,2025-12-08,14,Mathematics,55,1,0
S038,2025-12-08,14,Biology,37,1,1
S039,2025-12-08,14,English,87,1,1
S039,2025-12-08,14,Mathematics,67,1,1
S039,2025-12-08,14,Biology,80,1,1
S040,2025-12-08,14,English,51,1,1
S040,2025-12-08,14,Mathematics,43,1,0
S040,2025-12-08,14,Biology,48,1,1
S041,2025-12-08,14,English,98,1,1
S041,2025-12-08,14,Mathematics,90,1,1
S041,2025-12-08,14,Biology,96,1,1
S042,2025-12-08,14,English,56,1,1
S042,2025-12-08,14,Mathematics,56,1,0
S042,2025-12-08,14,Biology,34,1,0
S043,2025-12-08,14,English,58,1,0
S043,2025-12-08,14,Mathematics,81,1,1
S043,2025-12-08,14,Biology,60,1,1
S044,2025-12-08,14,English,71,1,1
S044,2025-12-08,14,Mathematics,90,1,1
S044,2025-12-08,14,Biology,92,1,1
S045,2025-12-08,14,English,71,1,1
S045,2025-12-08,14,Mathematics,52,1,1
S045,2025-12-08,14,Biology,69,1,1
S046,2025-12-08,14,English,72,1,0
S046,2025-12-08,14,Mathematics,80,1,1
S046,2025-12-08,14,Biology,76,1,1
S047,2025-12-08,14,English,88,1,0
S047,2025-12-08,14,Mathematics,73,1,1
S047,2025-12-08,14,Biology,78,1,1
S048,2025-12-08,14,English,71,1,1
S048,2025-12-08,14,Mathematics,89,1,1
S048,2025-12-08,14,Biology,82,1,1
S049,2025-12-08,14,English,74,1,1
S049,2025-12-08,14,Mathematics,83,1,1
S049,2025-12-08,14,Biology,64,1,1
S050,2025-12-08,14,English,53,1,1
S050,2025-12-08,14,Mathematics,57,1,1
S050,2025-12-08,14,Biology,66,1,1
S001,2025-12-15,15,English,66,1,1
S001,2025-12-15,15,Mathematics,66,1,1
S001,2025-12-15,15,Biology,65,1,1
S002,2025-12-15,15,English,48,1,1
S002,2025-12-15,15,Mathematics,52,1,1
S002,2025-12-15,15,Biology,47,1,1
S003,2025-12-15,15,English,72,1,1
S003,2025-12-15,15,Mathematics,69,1,1
S003,2025-12-15,15,Biology,82,1,1
S004,2025-12-15,15,English,77,1,1
S004,2025-12-15,15,Mathematics,98,1,1
S004,2025-12-15,15,Biology,87,1,1
S005,2025-12-15,15,English,70,1,1
S005,2025-12-15,15,Mathematics,30,1,1
S005,2025-12-15,15,Biology,58,1,1
S006,2025-12-15,15,English,65,1,1
S006,2025-12-15,15,Mathematics,73,1,1
S006,2025-12-15,15,Biology,83,1,1
S007,2025-12-15,15,English,74,1,1
S007,2025-12-15,15,Mathematics,81,1,1
S007,2025-12-15,15,Biology,77,1,0
S008,2025-12-15,15,English,86,1,1
S008,2025-12-15,15,Mathematics,61,1,1
S008,2025-12-15,15,Biology,62,1,1
S009,2025-12-15,15,English,78,1,1
S009,2025-12-15,15,Mathematics,61,1,1
S009,2025-12-15,15,Biology,57,1,1
S010,2025-12-15,15,English,58,1,1
S010,2025-12-15,15,Mathematics,46,1,1
S010,2025-12-15,15,Biology,56,1,1
S011,2025-12-15,15,English,75,1,1
S011,2025-12-15,15,Mathematics,32,1,0
S011,2025-12-15,15,Biology,62,1,1
S012,2025-12-15,15,English,80,1,1
S012,2025-12-15,15,Mathematics,56,1,1
S012,2025-12-15,15,Biology,59,1,1
S013,2025-12-15,15,English,77,1,0
S013,2025-12-15,15,Mathematics,89,1,1
S013,2025-12-15,15,Biology,67,1,1
S014,2025-12-15,15,English,44,1,1
S014,2025-12-15,15,Mathematics,48,1,1
S014,2025-12-15,15,Biology,41,1,1
S015,2025-12-15,15,English,59,1,1
S015,2025-12-15,15,Mathematics,76,1,1
S015,2025-12-15,15,Biology,52,1,1
S016,2025-12-15,15,English,60,1,1
S016,2025-12-15,15,Mathematics,71,1,1
S016,2025-12-15,15,Biology,64,1,1
S017,2025-12-15,15,English,73,1,1
S017,2025-12-15,15,Mathematics,79,1,1
S017,2025-12-15,15,Biology,70,1,1
S018,2025-12-15,15,English,65,1,1
S018,2025-12-15,15,Mathematics,62,1,1
S018,2025-12-15,15,Biology,74,1,0
S019,2025-12-15,15,English,56,1,1
S019,2025-12-15,15,Mathematics,61,1,0
S019,2025-12-15,15,Biology,60,1,1
S020,2025-12-15,15,English,82,1,1
S020,2025-12-15,15,Mathematics,86,1,1
S020,2025-12-15,15,Biology,85,1,1
S021,2025-12-15,15,English,83,1,1
S021,2025-12-15,15,Mathematics,75,1,1
S021,2025-12-15,15,Biology,81,1,0
S022,2025-12-15,15,English,81,1,1
S022,2025-12-15,15,Mathematics,67,1,1
S022,2025-12-15,15,Biology,71,1,1
S023,2025-12-15,15,English,60,1,1
S023,2025-12-15,15,Mathematics,62,1,1
S023,2025-12-15,15,Biology,76,1,0
S024,2025-12-15,15,English,92,1,1
S024,2025-12-15,15,Mathematics,64,1,0
S024,2025-12-15,15,Biology,78,1,1
S025,2025-12-15,15,English,68,1,0
S025,2025-12-15,15,Mathematics,69,1,1
S025,2025-12-15,15,Biology,80,1,1
S026,2025-12-15,15,English,95,1,1
S026,2025-12-15,15,Mathematics,79,1,1
S026,2025-12-15,15,Biology,63,1,1
S027,2025-12-15,15,English,80,1,1
S027,2025-12-15,15,Mathematics,96,1,1
S027,2025-12-15,15,Biology,81,1,1
S028,2025-12-15,15,English,72,1,1
S028,2025-12-15,15,Mathematics,62,1,1
S028,2025-12-15,15,Biology,65,1,1
S029,2025-12-15,15,English,70,1,1
S029,2025-12-15,15,Mathematics,86,1,1
S029,2025-12-15,15,Biology,61,1,1
S030,2025-12-15,15,English,54,1,1
S030,2025-12-15,15,Mathematics,38,1,0
S030,2025-12-15,15,Biology,46,1,0
S031,2025-12-15,15,English,73,1,0
S031,2025-12-15,15,Mathematics,49,1,1
S031,2025-12-15,15,Biology,61,1,1
S032,2025-12-15,15,English,54,1,1
S032,2025-12-15,15,Mathematics,63,1,1
S032,2025-12-15,15,Biology,68,1,1
S033,2025-12-15,15,English,82,1,1
S033,2025-12-15,15,Mathematics,95,1,1
S033,2025-12-15,15,Biology,78,1,1
S034,2025-12-15,15,English,48,1,1
S034,2025-12-15,15,Mathematics,57,1,0
S034,2025-12-15,15,Biology,73,1,0
S035,2025-12-15,15,English,63,1,1
S035,2025-12-15,15,Mathematics,51,1,1
S035,2025-12-15,15,Biology,63,1,1
S036,2025-12-15,15,English,77,1,1
S036,2025-12-15,15,Mathematics,88,1,1
S036,2025-12-15,15,Biology,82,1,1
S037,2025-12-15,15,English,84,1,1
S037,2025-12-15,15,Mathematics,98,1,1
S037,2025-12-15,15,Biology,97,1,1
S038,2025-12-15,15,English,51,1,1
S038,2025-12-15,15,Mathematics,57,1,1
S038,2025-12-15,15,Biology,43,1,1
S039,2025-12-15,15,English,91,1,1
S039,2025-12-15,15,Mathematics,73,1,1
S039,2025-12-15,15,Biology,86,1,1
S040,2025-12-15,15,English,56,1,1
S040,2025-12-15,15,Mathematics,60,1,1
S040,2025-12-15,15,Biology,37,1,1
S041,2025-12-15,15,English,98,1,1
S041,2025-12-15,15,Mathematics,78,1,1
S041,2025-12-15,15,Biology,98,1,1
S042,2025-12-15,15,English,43,1,1
S042,2025-12-15,15,Mathematics,69,1,0
S042,2025-12-15,15,Biology,56,1,1
S043,2025-12-15,15,English,60,1,1
S043,2025-12-15,15,Mathematics,77,1,1
S043,2025-12-15,15,Biology,65,1,1
S044,2025-12-15,15,English,56,1,1
S044,2025-12-15,15,Mathematics,91,1,1
S044,2025-12-15,15,Biology,88,1,1
S045,2025-12-15,15,English,64,1,1
S045,2025-12-15,15,Mathematics,57,1,1
S045,2025-12-15,15,Biology,68,1,1
S046,2025-12-15,15,English,71,1,1
S046,2025-12-15,15,Mathematics,60,1,1
S046,2025-12-15,15,Biology,64,1,1
S047,2025-12-15,15,English,87,1,1
S047,2025-12-15,15,Mathematics,66,1,1
S047,2025-12-15,15,Biology,71,1,1
S048,2025-12-15,15,English,82,1,1
S048,2025-12-15,15,Mathematics,77,1,1
S048,2025-12-15,15,Biology,94,1,1
S049,2025-12-15,15,English,54,1,1
S049,2025-12-15,15,Mathematics,76,1,1
S049,2025-12-15,15,Biology,67,1,1
S050,2025-12-15,15,English,58,1,1
S050,2025-12-15,15,Mathematics,48,1,1
S050,2025-12-15,15,Biology,55,1,1
S001,2025-12-22,16,English,55,1,1
S001,2025-12-22,16,Mathematics,78,1,1
S001,2025-12-22,16,Biology,74,1,1
S002,2025-12-22,16,English,62,1,1
S002,2025-12-22,16,Mathematics,63,1,1
S002,2025-12-22,16,Biology,51,1,1
S003,2025-12-22,16,English,67,1,1
S003,2025-12-22,16,Mathematics,83,1,1
S003,2025-12-22,16,Biology,68,1,1
S004,2025-12-22,16,English,85,1,1
S004,2025-12-22,16,Mathematics,82,1,1
S004,2025-12-22,16,Biology,73,1,1
S005,2025-12-22,16,English,79,1,1
S005,2025-12-22,16,Mathematics,47,1,1
S005,2025-12-22,16,Biology,73,1,1
S006,2025-12-22,16,English,48,1,1
S006,2025-12-22,16,Mathematics,71,1,1
S006,2025-12-22,16,Biology,67,1,1
S007,2025-12-22,16,English,73,1,1
S007,2025-12-22,16,Mathematics,82,1,1
S007,2025-12-22,16,Biology,63,1,1
S008,2025-12-22,16,English,78,1,1
S008,2025-12-22,16,Mathematics,44,1,1
S008,2025-12-22,16,Biology,43,1,0
S009,2025-12-22,16,English,67,1,1
S009,2025-12-22,16,Mathematics,64,1,0
S009,2025-12-22,16,Biology,68,1,1
S010,2025-12-22,16,English,65,1,1
S010,2025-12-22,16,Mathematics,42,1,1
S010,2025-12-22,16,Biology,67,1,1
S011,2025-12-22,16,English,64,1,0
S011,2025-12-22,16,Mathematics,48,1,0
S011,2025-12-22,16,Biology,53,1,1
S012,2025-12-22,16,English,80,1,0
S012,2025-12-22,16,Mathematics,65,1,1
S012,2025-12-22,16,Biology,56,1,1
S013,2025-12-22,16,English,77,1,1
S013,2025-12-22,16,Mathematics,82,1,0
S013,2025-12-22,16,Biology,87,1,1
S014,2025-12-22,16,English,40,1,1
S014,2025-12-22,16,Mathematics,34,1,1
S014,2025-12-22,16,Biology,44,1,1
S015,2025-12-22,16,English,56,1,1
S015,2025-12-22,16,Mathematics,64,1,1
S015,2025-12-22,16,Biology,49,1,0
S016,2025-12-22,16,English,63,1,1
S016,2025-12-22,16,Mathematics,62,1,1
S016,2025-12-22,16,Biology,50,1,1
S017,2025-12-22,16,English,69,1,1
S017,2025-12-22,16,Mathematics,69,1,1
S017,2025-12-22,16,Biology,70,1,0
S018,2025-12-22,16,English,53,1,1
S018,2025-12-22,16,Mathematics,71,1,1
S018,2025-12-22,16,Biology,69,1,1
S019,2025-12-22,16,English,66,1,1
S019,2025-12-22,16,Mathematics,76,1,1
S019,2025-12-22,16,Biology,58,1,1
S020,2025-12-22,16,English,60,1,1
S020,2025-12-22,16,Mathematics,59,1,1
S020,2025-12-22,16,Biology,78,1,1
S021,2025-12-22,16,English,98,1,1
S021,2025-12-22,16,Mathematics,73,1,1
S021,2025-12-22,16,Biology,98,1,1
S022,2025-12-22,16,English,76,1,1
S022,2025-12-22,16,Mathematics,59,1,1
S022,2025-12-22,16,Biology,79,1,1
S023,2025-12-22,16,English,54,1,0
S023,2025-12-22,16,Mathematics,58,1,1
S023,2025-12-22,16,Biology,66,1,1
S024,2025-12-22,16,English,83,1,1
S024,2025-12-22,16,Mathematics,67,1,1
S024,2025-12-22,16,Biology,80,1,1
S025,2025-12-22,16,English,73,1,1
S025,2025-12-22,16,Mathematics,72,1,1
S025,2025-12-22,16,Biology,71,1,1
S026,2025-12-22,16,English,80,1,1
S026,2025-12-22,16,Mathematics,72,1,1
S026,2025-12-22,16,Biology,69,1,1
S027,2025-12-22,16,English,82,1,1
S027,2025-12-22,16,Mathematics,88,1,1
S027,2025-12-22,16,Biology,74,1,0
S028,2025-12-22,16,English,75,1,1
S028,2025-12-22,16,Mathematics,66,1,1
S028,2025-12-22,16,Biology,60,1,1
S029,2025-12-22,16,English,74,1,0
S029,2025-12-22,16,Mathematics,77,1,0
S029,2025-12-22,16,Biology,76,1,1
S030,2025-12-22,16,English,59,1,1
S030,2025-12-22,16,Mathematics,42,1,1
S030,2025-12-22,16,Biology,55,1,1
S031,2025-12-22,16,English,66,1,1
S031,2025-12-22,16,Mathematics,39,1,1
S031,2025-12-22,16,Biology,72,1,1
S032,2025-12-22,16,English,56,1,1
S032,2025-12-22,16,Mathematics,60,1,1
S032,2025-12-22,16,Biology,67,1,1
S033,2025-12-22,16,English,70,1,1
S033,2025-12-22,16,Mathematics,86,1,1
S033,2025-12-22,16,Biology,76,1,1
S034,2025-12-22,16,English,49,1,1
S034,2025-12-22,16,Mathematics,66,1,1
S034,2025-12-22,16,Biology,81,1,1
S035,2025-12-22,16,English,81,1,1
S035,2025-12-22,16,Mathematics,66,1,1
S035,2025-12-22,16,Biology,58,1,1
S036,2025-12-22,16,English,87,1,1
S036,2025-12-22,16,Mathematics,79,1,1
S036,2025-12-22,16,Biology,74,1,1
S037,2025-12-22,16,English,78,1,1
S037,2025-12-22,16,Mathematics,96,1,1
S037,2025-12-22,16,Biology,86,1,1
S038,2025-12-22,16,English,48,1,1
S038,2025-12-22,16,Mathematics,59,1,0
S038,2025-12-22,16,Biology,44,1,0
S039,2025-12-22,16,English,86,1,1
S039,2025-12-22,16,Mathematics,73,1,1
S039,2025-12-22,16,Biology,82,1,1
S040,2025-12-22,16,English,52,1,1
S040,2025-12-22,16,Mathematics,58,1,1
S040,2025-12-22,16,Biology,57,1,1
S041,2025-12-22,16,English,95,1,1
S041,2025-12-22,16,Mathematics,94,1,1
S041,2025-12-22,16,Biology,67,1,1
S042,2025-12-22,16,English,41,1,0
S042,2025-12-22,16,Mathematics,52,1,1
S042,2025-12-22,16,Biology,55,1,0
S043,2025-12-22,16,English,49,1,0
S043,2025-12-22,16,Mathematics,61,1,1
S043,2025-12-22,16,Biology,65,1,1
S044,2025-12-22,16,English,68,1,1
S044,2025-12-22,16,Mathematics,88,1,1
S044,2025-12-22,16,Biology,94,1,1
S045,2025-12-22,16,English,73,1,0
S045,2025-12-22,16,Mathematics,51,1,1
S045,2025-12-22,16,Biology,61,1,1
S046,2025-12-22,16,English,70,1,1
S046,2025-12-22,16,Mathematics,78,1,0
S046,2025-12-22,16,Biology,81,1,0
S047,2025-12-22,16,English,98,1,1
S047,2025-12-22,16,Mathematics,82,1,1
S047,2025-12-22,16,Biology,81,1,1
S048,2025-12-22,16,English,80,1,1
S048,2025-12-22,16,Mathematics,81,1,1
S048,2025-12-22,16,Biology,79,1,1
S049,2025-12-22,16,English,64,1,1
S049,2025-12-22,16,Mathematics,78,1,1
S049,2025-12-22,16,Biology,69,1,0
S050,2025-12-22,16,English,47,1,1
S050,2025-12-22,16,Mathematics,64,1,1
S050,2025-12-22,16,Biology,49,1,1
S001,2025-12-29,17,English,76,1,1
S001,2025-12-29,17,Mathematics,69,1,1
S001,2025-12-29,17,Biology,68,1,1
S002,2025-12-29,17,English,60,1,1
S002,2025-12-29,17,Mathematics,59,1,1
S002,2025-12-29,17,Biology,51,1,0
S003,2025-12-29,17,English,68,1,1
S003,2025-12-29,17,Mathematics,70,1,1
S003,2025-12-29,17,Biology,64,1,1
S004,2025-12-29,17,English,92,1,1
S004,2025-12-29,17,Mathematics,98,1,1
S004,2025-12-29,17,Biology,91,1,0
S005,2025-12-29,17,English,58,1,1
S005,2025-12-29,17,Mathematics,58,1,1
S005,2025-12-29,17,Biology,54,1,1
S006,2025-12-29,17,English,49,1,1
S006,2025-12-29,17,Mathematics,75,1,1
S006,2025-12-29,17,Biology,79,1,1
S007,2025-12-29,17,English,71,1,1
S007,2025-12-29,17,Mathematics,81,1,1
S007,2025-12-29,17,Biology,75,1,1
S008,2025-12-29,17,English,78,1,1
S008,2025-12-29,17,Mathematics,77,1,1
S008,2025-12-29,17,Biology,61,1,1
S009,2025-12-29,17,English,64,1,1
S009,2025-12-29,17,Mathematics,68,1,1
S009,2025-12-29,17,Biology,58,1,1
S010,2025-12-29,17,English,58,1,1
S010,2025-12-29,17,Mathematics,51,1,1
S010,2025-12-29,17,Biology,47,1,1
S011,2025-12-29,17,English,53,1,1
S011,2025-12-29,17,Mathematics,33,1,1
S011,2025-12-29,17,Biology,34,1,1
S012,2025-12-29,17,English,78,1,1
S012,2025-12-29,17,Mathematics,74,1,1
S012,2025-12-29,17,Biology,61,1,1
S013,2025-12-29,17,English,82,1,1
S013,2025-12-29,17,Mathematics,98,1,1
S013,2025-12-29,17,Biology,85,1,1
S014,2025-12-29,17,English,31,1,1
S014,2025-12-29,17,Mathematics,40,1,0
S014,2025-12-29,17,Biology,45,1,1
S015,2025-12-29,17,English,51,1,1
S015,2025-12-29,17,Mathematics,70,1,1
S015,2025-12-29,17,Biology,51,1,0
S016,2025-12-29,17,English,64,1,1
S016,2025-12-29,17,Mathematics,87,1,1
S016,2025-12-29,17,Biology,67,1,1
S017,2025-12-29,17,English,77,1,1
S017,2025-12-29,17,Mathematics,86,1,1
S017,2025-12-29,17,Biology,81,1,1
S018,2025-12-29,17,English,63,1,1
S018,2025-12-29,17,Mathematics,54,1,0
S018,2025-12-29,17,Biology,67,1,0
S019,2025-12-29,17,English,54,1,1
S019,2025-12-29,17,Mathematics,77,1,1
S019,2025-12-29,17,Biology,74,1,1
S020,2025-12-29,17,English,70,1,0
S020,2025-12-29,17,Mathematics,67,1,1
S020,2025-12-29,17,Biology,89,1,1
S021,2025-12-29,17,English,98,1,1
S021,2025-12-29,17,Mathematics,90,1,1
S021,2025-12-29,17,Biology,95,1,1
S022,2025-12-29,17,English,62,1,1
S022,2025-12-29,17,Mathematics,67,1,1
S022,2025-12-29,17,Biology,72,1,0
S023,2025-12-29,17,English,52,1,1
S023,2025-12-29,17,Mathematics,42,1,1
S023,2025-12-29,17,Biology,63,1,1
S024,2025-12-29,17,English,69,1,1
S024,2025-12-29,17,Mathematics,74,1,1
S024,2025-12-29,17,Biology,87,1,1
S025,2025-12-29,17,English,78,1,1
S025,2025-12-29,17,Mathematics,63,1,1
S025,2025-12-29,17,Biology,79,1,1
S026,2025-12-29,17,English,98,1,1
S026,2025-12-29,17,Mathematics,80,1,1
S026,2025-12-29,17,Biology,64,1,1
S027,2025-12-29,17,English,94,1,1
S027,2025-12-29,17,Mathematics,89,1,1
S027,2025-12-29,17,Biology,67,1,1
S028,2025-12-29,17,English,70,1,1
S028,2025-12-29,17,Mathematics,82,1,1
S028,2025-12-29,17,Biology,64,1,1
S029,2025-12-29,17,English,68,1,1
S029,2025-12-29,17,Mathematics,61,1,1
S029,2025-12-29,17,Biology,74,1,1
S030,2025-12-29,17,English,54,1,1
S030,2025-12-29,17,Mathematics,32,1,1
S030,2025-12-29,17,Biology,50,1,1
S031,2025-12-29,17,English,56,1,1
S031,2025-12-29,17,Mathematics,64,1,0
S031,2025-12-29,17,Biology,67,1,1
S032,2025-12-29,17,English,36,1,1
S032,2025-12-29,17,Mathematics,51,1,1
S032,2025-12-29,17,Biology,72,1,1
S033,2025-12-29,17,English,68,1,1
S033,2025-12-29,17,Mathematics,98,1,1
S033,2025-12-29,17,Biology,73,1,1
S034,2025-12-29,17,English,56,1,1
S034,2025-12-29,17,Mathematics,57,1,0
S034,2025-12-29,17,Biology,64,1,1
S035,2025-12-29,17,English,68,1,1
S035,2025-12-29,17,Mathematics,60,1,0
S035,2025-12-29,17,Biology,60,1,1
S036,2025-12-29,17,English,97,1,1
S036,2025-12-29,17,Mathematics,79,1,1
S036,2025-12-29,17,Biology,79,1,1
S037,2025-12-29,17,English,74,1,1
S037,2025-12-29,17,Mathematics,87,1,1
S037,2025-12-29,17,Biology,88,1,1
S038,2025-12-29,17,English,56,1,1
S038,2025-12-29,17,Mathematics,53,1,1
S038,2025-12-29,17,Biology,45,1,1
S039,2025-12-29,17,English,92,1,1
S039,2025-12-29,17,Mathematics,80,1,1
S039,2025-12-29,17,Biology,80,1,1
S040,2025-12-29,17,English,42,1,1
S040,2025-12-29,17,Mathematics,55,1,1
S040,2025-12-29,17,Biology,57,1,1
S041,2025-12-29,17,English,98,1,1
S041,2025-12-29,17,Mathematics,75,1,1
S041,2025-12-29,17,Biology,68,1,1
S042,2025-12-29,17,English,55,1,1
S042,2025-12-29,17,Mathematics,57,1,1
S042,2025-12-29,17,Biology,49,1,1
S043,2025-12-29,17,English,53,1,1
S043,2025-12-29,17,Mathematics,53,1,1
S043,2025-12-29,17,Biology,58,1,1
S044,2025-12-29,17,English,62,1,1
S044,2025-12-29,17,Mathematics,77,1,1
S044,2025-12-29,17,Biology,93,1,1
S045,2025-12-29,17,English,59,1,1
S045,2025-12-29,17,Mathematics,48,1,0
S045,2025-12-29,17,Biology,70,1,1
S046,2025-12-29,17,English,72,1,1
S046,2025-12-29,17,Mathematics,58,1,1
S046,2025-12-29,17,Biology,61,1,1
S047,2025-12-29,17,English,91,1,1
